origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 12:40:00,2026-05-03 17:10:00,270,CA4123,Air China,Economy,Sufficient,319,Medium Aircraft,Airbus,1760,1,5,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 12:40:00,2026-05-03 17:10:00,270,ZH4233,Shenzhen Airlines,Business Class,Sufficient,319,Medium Aircraft,Airbus,9780,2,6,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 12:40:00,2026-05-03 17:10:00,270,ZH4233,Shenzhen Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,2090,1,6,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,CA3940,Air China,Economy,Sufficient,319,Medium Aircraft,Airbus,1960,1,8,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,EU7766,Sichuan Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,2020,1,9,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,GJ5408,Loong Air,Economy,Sufficient,319,Medium Aircraft,Airbus,1960,1,10,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,SC6066,Shandong Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,1960,1,4,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,TV9816,Tibet Airlines,Business Class,Sufficient,319,Medium Aircraft,Airbus,4000,2,2,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,TV9816,Tibet Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,1683,1,2,
Beijing,Lhasa,2026-05-03,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-03 14:55:00,2026-05-03 19:10:00,255,ZH3712,Shenzhen Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,1980,1,1,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 07:45:00,2026-05-04 12:15:00,270,CA4125,Air China,Business Class,Sufficient,319,Medium Aircraft,Airbus,4240,2,5,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 07:45:00,2026-05-04 12:15:00,270,CA4125,Air China,Economy,Sufficient,319,Medium Aircraft,Airbus,1560,1,5,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 07:45:00,2026-05-04 12:15:00,270,ZH4331,Shenzhen Airlines,Business Class,Sufficient,319,Medium Aircraft,Airbus,9780,2,2,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 07:45:00,2026-05-04 12:15:00,270,ZH4331,Shenzhen Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,1560,1,2,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 13:00:00,2026-05-04 17:20:00,260,CA4123,Air China,Business Class,Sufficient,319,Medium Aircraft,Airbus,4240,2,8,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 13:00:00,2026-05-04 17:20:00,260,CA4123,Air China,Economy,Sufficient,319,Medium Aircraft,Airbus,1560,1,8,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 13:00:00,2026-05-04 17:20:00,260,ZH4233,Shenzhen Airlines,Business Class,Sufficient,319,Medium Aircraft,Airbus,9780,2,4,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 13:00:00,2026-05-04 17:20:00,260,ZH4233,Shenzhen Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,1560,1,4,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,CA3940,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1630,1,9,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,EU7766,Sichuan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1700,1,7,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,GJ5408,Loong Air,Economy,Sufficient,330,Large Aircraft,Airbus,1630,1,3,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,SC6066,Shandong Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1630,1,1,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,TV9816,Tibet Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,4000,2,6,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,TV9816,Tibet Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1532,1,6,
Beijing,Lhasa,2026-05-04,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-04 14:55:00,2026-05-04 19:10:00,255,ZH3712,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1650,1,10,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 07:45:00,2026-05-05 12:15:00,270,CA4125,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,4240,2,1,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 07:45:00,2026-05-05 12:15:00,270,CA4125,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1870,1,1,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 07:45:00,2026-05-05 12:15:00,270,ZH4331,Shenzhen Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,9780,2,10,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 07:45:00,2026-05-05 12:15:00,270,ZH4331,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2090,1,10,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 12:55:00,2026-05-05 17:20:00,265,CA4123,Air China,Business Class,Sufficient,319,Medium Aircraft,Airbus,4240,2,3,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 12:55:00,2026-05-05 17:20:00,265,CA4123,Air China,Economy,Sufficient,319,Medium Aircraft,Airbus,2220,1,3,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 12:55:00,2026-05-05 17:20:00,265,ZH4233,Shenzhen Airlines,Business Class,Sufficient,319,Medium Aircraft,Airbus,9780,2,4,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 12:55:00,2026-05-05 17:20:00,265,ZH4233,Shenzhen Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,2410,1,4,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,CA3940,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,2280,1,5,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,EU7766,Sichuan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2350,1,7,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,GJ5408,Loong Air,Economy,Sufficient,330,Large Aircraft,Airbus,2280,1,6,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,SC6066,Shandong Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2280,1,9,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,TV9816,Tibet Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,5000,2,8,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,TV9816,Tibet Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2014,1,8,
Beijing,Lhasa,2026-05-05,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-05-05 14:55:00,2026-05-05 19:10:00,255,ZH3712,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,2300,1,2,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,11,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,12,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,13,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,14,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,15,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 06:55:00,2026-07-14 10:05:00,190,3U8890,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,16,
Beijing,Lhasa,2026-07-14,PKX,Beijing Daxing International Airport,TFU,Tianfu International Airport,2026-07-14 07:00:00,2026-07-14 10:00:00,180,KN5155,China United Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1800,1,103,
Beijing,Lhasa,2026-07-14,PKX,Beijing Daxing International Airport,TFU,Tianfu International Airport,2026-07-14 07:00:00,2026-07-14 10:00:00,180,KN5155,China United Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1800,1,104,
Beijing,Lhasa,2026-07-14,PKX,Beijing Daxing International Airport,TFU,Tianfu International Airport,2026-07-14 07:00:00,2026-07-14 10:00:00,180,KN5155,China United Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1800,1,105,
Beijing,Lhasa,2026-07-14,PKX,Beijing Daxing International Airport,TFU,Tianfu International Airport,2026-07-14 07:00:00,2026-07-14 10:00:00,180,KN5155,China United Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1800,1,106,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,17,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,18,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,19,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,20,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,21,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,CTU,Shuangliu International Airport,2026-07-14 07:45:00,2026-07-14 10:25:00,160,3U8900,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1800,1,22,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,4890,1,53,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,4890,1,54,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,4890,1,55,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,4890,1,56,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1780,1,57,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1780,1,58,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1780,1,59,
Beijing,Lhasa,2026-07-14,PEK,Beijing Capital International Airport,LXA,Gongga International Airport,2026-07-14 07:45:00,2026-07-14 12:15:00,270,CA4125,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,1780,1,60,
