origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index,sample_id
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 14:09:00,2026-04-18 16:53:00,164,G2471,High-Speed Rail,First Class Seat,2,338,1,3067,1369
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 14:09:00,2026-04-18 16:53:00,164,G2471,High-Speed Rail,Second Class Seat,Sufficient,215,1,3067,1370
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 14:09:00,2026-04-18 16:53:00,164,G2471,High-Speed Rail,Business Class Seat,2,646,1,3067,1368
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 14:09:00,2026-04-18 16:53:00,164,G2471,High-Speed Rail,No Seat,Sufficient,215,1,3067,1371
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:23:00,2026-04-18 16:53:00,150,G2471,High-Speed Rail,First Class Seat,3,328,1,3068,1374
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:23:00,2026-04-18 16:53:00,150,G2471,High-Speed Rail,Second Class Seat,Sufficient,209,1,3068,1375
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:23:00,2026-04-18 16:53:00,150,G2471,High-Speed Rail,Business Class Seat,2,627,1,3068,1373
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:23:00,2026-04-18 16:53:00,150,G2471,High-Speed Rail,No Seat,Sufficient,209,1,3068,1376
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:29:00,2026-04-18 16:58:00,149,G2507,High-Speed Rail,First Class Seat,7,328,1,3069,1379
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:29:00,2026-04-18 16:58:00,149,G2507,High-Speed Rail,Second Class Seat,Sufficient,209,1,3069,1380
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:29:00,2026-04-18 16:58:00,149,G2507,High-Speed Rail,Business Class Seat,6,627,1,3069,1378
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 14:29:00,2026-04-18 16:58:00,149,G2507,High-Speed Rail,No Seat,Sufficient,209,1,3069,1381
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 15:55:00,2026-04-18 18:10:00,135,D1015,EMU,First Class Seat,Sufficient,280,1,3070,1383
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 15:55:00,2026-04-18 18:10:00,135,D1015,EMU,Second Class Seat,2,181,1,3070,1384
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 15:55:00,2026-04-18 18:10:00,135,D1015,EMU,No Seat,Sufficient,181,1,3070,1385
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:24:00,2026-04-18 19:10:00,166,D1067,EMU,First Class Seat,Sufficient,315,1,3071,1387
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:24:00,2026-04-18 19:10:00,166,D1067,EMU,Second Class Seat,Sufficient,196,1,3071,1388
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:24:00,2026-04-18 19:10:00,166,D1067,EMU,No Seat,Sufficient,196,1,3071,1389
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:50:00,2026-04-18 18:59:00,129,G2473,High-Speed Rail,First Class Seat,0,338,1,3072,1392
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:50:00,2026-04-18 18:59:00,129,G2473,High-Speed Rail,Second Class Seat,Sufficient,215,1,3072,1393
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:50:00,2026-04-18 18:59:00,129,G2473,High-Speed Rail,Business Class Seat,11,646,1,3072,1391
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 16:50:00,2026-04-18 18:59:00,129,G2473,High-Speed Rail,No Seat,Sufficient,215,1,3072,1394
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 16:55:00,2026-04-18 19:08:00,133,G2495,High-Speed Rail,First Class Seat,3,348,1,3073,1397
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 16:55:00,2026-04-18 19:08:00,133,G2495,High-Speed Rail,Second Class Seat,Sufficient,220.5,1,3073,1398
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 16:55:00,2026-04-18 19:08:00,133,G2495,High-Speed Rail,Business Class Seat,0,663.5,1,3073,1396
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 16:55:00,2026-04-18 19:08:00,133,G2495,High-Speed Rail,No Seat,Sufficient,220.5,1,3073,1399
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 17:14:00,2026-04-18 19:40:00,146,G2517,High-Speed Rail,First Class Seat,Sufficient,328,1,3074,1402
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 17:14:00,2026-04-18 19:40:00,146,G2517,High-Speed Rail,Second Class Seat,Sufficient,209,1,3074,1403
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 17:14:00,2026-04-18 19:40:00,146,G2517,High-Speed Rail,Business Class Seat,8,627,1,3074,1401
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 17:14:00,2026-04-18 19:40:00,146,G2517,High-Speed Rail,No Seat,Sufficient,209,1,3074,1404
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 17:34:00,2026-04-18 20:00:00,146,G2501,High-Speed Rail,First Class Seat,20,319,1,3075,1407
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 17:34:00,2026-04-18 20:00:00,146,G2501,High-Speed Rail,Second Class Seat,Sufficient,204,1,3075,1408
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 17:34:00,2026-04-18 20:00:00,146,G2501,High-Speed Rail,Business Class Seat,10,610.5,1,3075,1406
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 17:34:00,2026-04-18 20:00:00,146,G2501,High-Speed Rail,No Seat,Sufficient,204,1,3075,1409
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 17:48:00,2026-04-18 20:34:00,166,G2485,High-Speed Rail,First Class Seat,0,355,1,3076,1412
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 17:48:00,2026-04-18 20:34:00,166,G2485,High-Speed Rail,Second Class Seat,0,221,1,3076,1413
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 17:48:00,2026-04-18 20:34:00,166,G2485,High-Speed Rail,Business Class Seat,6,664.5,1,3076,1411
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 17:48:00,2026-04-18 20:34:00,166,G2485,High-Speed Rail,No Seat,9,221,1,3076,1414
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 18:03:00,2026-04-18 20:34:00,151,G2485,High-Speed Rail,First Class Seat,0,345,1,3077,1417
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 18:03:00,2026-04-18 20:34:00,151,G2485,High-Speed Rail,Second Class Seat,0,215,1,3077,1418
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 18:03:00,2026-04-18 20:34:00,151,G2485,High-Speed Rail,Business Class Seat,6,645.5,1,3077,1416
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 18:03:00,2026-04-18 20:34:00,151,G2485,High-Speed Rail,No Seat,9,215,1,3077,1419
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:03:00,2026-04-18 21:40:00,157,G2457,High-Speed Rail,First Class Seat,Sufficient,338,1,3078,1422
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:03:00,2026-04-18 21:40:00,157,G2457,High-Speed Rail,Second Class Seat,Sufficient,215,1,3078,1423
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:03:00,2026-04-18 21:40:00,157,G2457,High-Speed Rail,Business Class Seat,17,646,1,3078,1421
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:03:00,2026-04-18 21:40:00,157,G2457,High-Speed Rail,No Seat,Sufficient,215,1,3078,1424
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:35:00,2026-04-18 22:10:00,155,D1027,EMU,First Class Seat,Sufficient,246,1,3079,1426
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:35:00,2026-04-18 22:10:00,155,D1027,EMU,Second Class Seat,0,161,1,3079,1427
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:35:00,2026-04-18 22:10:00,155,D1027,EMU,No Seat,Sufficient,161,1,3079,1428
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:42:00,2026-04-18 22:15:00,153,G2475,High-Speed Rail,First Class Seat,Sufficient,330,1,3080,1432
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:42:00,2026-04-18 22:15:00,153,G2475,High-Speed Rail,Second Class Seat,Sufficient,205,1,3080,1434
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:42:00,2026-04-18 22:15:00,153,G2475,High-Speed Rail,Business Class Seat,17,617,1,3080,1430
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 19:42:00,2026-04-18 22:15:00,153,G2475,High-Speed Rail,No Seat,Sufficient,205,1,3080,1436
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 19:42:00,2026-04-18 22:29:00,167,G2475,High-Speed Rail,First Class Seat,Sufficient,340,1,3081,1433
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 19:42:00,2026-04-18 22:29:00,167,G2475,High-Speed Rail,Second Class Seat,Sufficient,211,1,3081,1435
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 19:42:00,2026-04-18 22:29:00,167,G2475,High-Speed Rail,Business Class Seat,17,635.5,1,3081,1431
Beijing,Hohhot,2026-04-18,VAP,Beijing North,HHC,Hohhot,2026-04-18 19:42:00,2026-04-18 22:29:00,167,G2475,High-Speed Rail,No Seat,Sufficient,211,1,3081,1437
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:55:00,2026-04-18 22:49:00,174,D1051,EMU,First Class Seat,Sufficient,287,1,3082,1440
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:55:00,2026-04-18 22:49:00,174,D1051,EMU,Second Class Seat,Sufficient,179,1,3082,1441
Beijing,Hohhot,2026-04-18,QIP,Qinghe,NDC,Hohhot East,2026-04-18 19:55:00,2026-04-18 22:49:00,174,D1051,EMU,No Seat,Sufficient,179,1,3082,1442
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,HHC,Hohhot,2026-04-18 20:31:00,2026-04-19 06:03:00,572,K89,Regular Express,No Seat,Sufficient,86,1,3083,1444
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,HHC,Hohhot,2026-04-18 20:31:00,2026-04-19 06:03:00,572,K89,Regular Express,Hard Sleeper,Sufficient,152,1,3083,1446
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,HHC,Hohhot,2026-04-18 20:31:00,2026-04-19 06:03:00,572,K89,Regular Express,Hard Seat,Sufficient,86,1,3083,1447
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,HHC,Hohhot,2026-04-18 20:31:00,2026-04-19 06:03:00,572,K89,Regular Express,Soft Sleeper,4,233,1,3083,1445
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 20:42:00,2026-04-18 23:26:00,164,D1033,EMU,First Class Seat,Sufficient,278,1,3084,1449
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 20:42:00,2026-04-18 23:26:00,164,D1033,EMU,Second Class Seat,Sufficient,180.5,1,3084,1450
Beijing,Hohhot,2026-04-18,QIP,Qinghe,HHC,Hohhot,2026-04-18 20:42:00,2026-04-18 23:26:00,164,D1033,EMU,No Seat,Sufficient,180.5,1,3084,1451
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 21:00:00,2026-04-18 23:31:00,151,G2477,High-Speed Rail,First Class Seat,8,338,1,3085,1454
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 21:00:00,2026-04-18 23:31:00,151,G2477,High-Speed Rail,Second Class Seat,Sufficient,215,1,3085,1455
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 21:00:00,2026-04-18 23:31:00,151,G2477,High-Speed Rail,Business Class Seat,6,646,1,3085,1453
Beijing,Hohhot,2026-04-18,VAP,Beijing North,NDC,Hohhot East,2026-04-18 21:00:00,2026-04-18 23:31:00,151,G2477,High-Speed Rail,No Seat,Sufficient,215,1,3085,1456
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 21:40:00,2026-04-19 06:52:00,552,K597,Regular Express,No Seat,Sufficient,86,1,3086,1458
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 21:40:00,2026-04-19 06:52:00,552,K597,Regular Express,Hard Sleeper,2,152,1,3086,1460
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 21:40:00,2026-04-19 06:52:00,552,K597,Regular Express,Hard Seat,Sufficient,86,1,3086,1461
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 21:40:00,2026-04-19 06:52:00,552,K597,Regular Express,Soft Sleeper,1,233,1,3086,1459
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 23:58:00,2026-04-19 09:10:00,552,K885,Regular Express,No Seat,Sufficient,86,1,3087,1463
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 23:58:00,2026-04-19 09:10:00,552,K885,Regular Express,Hard Sleeper,0,152,1,3087,1465
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 23:58:00,2026-04-19 09:10:00,552,K885,Regular Express,Hard Seat,Sufficient,86,1,3087,1466
Beijing,Hohhot,2026-04-18,FTP,Beijing Fengtai,NDC,Hohhot East,2026-04-18 23:58:00,2026-04-19 09:10:00,552,K885,Regular Express,Soft Sleeper,0,233,1,3087,1464
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 06:09:00,2026-04-19 09:09:00,180,D1081,EMU,First Class Seat,Sufficient,252,1,3088,1468
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 06:09:00,2026-04-19 09:09:00,180,D1081,EMU,Second Class Seat,Sufficient,165,1,3088,1469
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 06:09:00,2026-04-19 09:09:00,180,D1081,EMU,No Seat,Sufficient,165,1,3088,1470
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 06:45:00,2026-04-19 09:09:00,144,D1081,EMU,First Class Seat,Sufficient,246,1,3089,1472
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 06:45:00,2026-04-19 09:09:00,144,D1081,EMU,Second Class Seat,Sufficient,161,1,3089,1473
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 06:45:00,2026-04-19 09:09:00,144,D1081,EMU,No Seat,Sufficient,161,1,3089,1474
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 07:15:00,2026-04-19 09:57:00,162,G2459,High-Speed Rail,First Class Seat,Sufficient,292,1,3090,1477
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 07:15:00,2026-04-19 09:57:00,162,G2459,High-Speed Rail,Second Class Seat,Sufficient,187,1,3090,1478
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 07:15:00,2026-04-19 09:57:00,162,G2459,High-Speed Rail,Business Class Seat,16,560,1,3090,1476
Beijing,Hohhot,2026-04-19,VAP,Beijing North,NDC,Hohhot East,2026-04-19 07:15:00,2026-04-19 09:57:00,162,G2459,High-Speed Rail,No Seat,0,187,1,3090,1479
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:31:00,2026-04-19 09:57:00,146,G2459,High-Speed Rail,First Class Seat,Sufficient,283,1,3091,1482
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:31:00,2026-04-19 09:57:00,146,G2459,High-Speed Rail,Second Class Seat,Sufficient,182,1,3091,1483
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:31:00,2026-04-19 09:57:00,146,G2459,High-Speed Rail,Business Class Seat,16,544,1,3091,1481
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:31:00,2026-04-19 09:57:00,146,G2459,High-Speed Rail,No Seat,0,182,1,3091,1484
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:38:00,2026-04-19 10:06:00,148,D1057,EMU,First Class Seat,Sufficient,284,1,3092,1486
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:38:00,2026-04-19 10:06:00,148,D1057,EMU,Second Class Seat,Sufficient,177,1,3092,1488
Beijing,Hohhot,2026-04-19,QIP,Qinghe,NDC,Hohhot East,2026-04-19 07:38:00,2026-04-19 10:06:00,148,D1057,EMU,No Seat,Sufficient,177,1,3092,1490
Beijing,Hohhot,2026-04-19,QIP,Qinghe,HHC,Hohhot,2026-04-19 07:38:00,2026-04-19 10:20:00,162,D1057,EMU,First Class Seat,Sufficient,294,1,3093,1487
