origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Xi'an,2025-11-16,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-16 12:55:00,2025-11-16 15:00:00,125,MU2110,China Eastern Airlines,Economy,Sufficient,320NEO,Medium Aircraft,Airbus,445,1,244,71
Beijing,Xi'an,2025-11-16,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-16 17:00:00,2025-11-16 19:10:00,130,KN6386,China United Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,564,1,248,71
Beijing,Xi'an,2025-11-16,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-16 17:00:00,2025-11-16 19:20:00,140,SC5351,Shandong Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,430,1,242,71
Beijing,Xi'an,2025-11-16,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-16 19:15:00,2025-11-16 21:25:00,130,HU7537,Hainan Airlines | Hainan Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,400,1,239,71
Beijing,Xi'an,2025-11-16,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-16 20:15:00,2025-11-16 22:25:00,130,CA1205,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,900,1,249,71
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-18 06:40:00,2025-11-18 08:55:00,135,9H7137,Hainan Airlines | Changan Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,450,1,238,101
Beijing,Xi'an,2025-11-18,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-18 08:30:00,2025-11-18 10:35:00,125,MF1631,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,318,1,232,101
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,TAO,Qingdao Jiaodong International Airport,2025-11-18 09:00:00,2025-11-18 10:25:00,85,CA1575,Air China,Economy,Sufficient,320,Medium Aircraft,Airbus,600,1,253,101
Beijing,Xi'an,2025-11-18,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-18 09:00:00,2025-11-18 10:55:00,115,MU2104,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,445,1,240,101
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-18 11:55:00,2025-11-18 14:15:00,140,HU7237,Hainan Airlines | Hainan Airlines,Economy,Sufficient,787,Large Aircraft,Boeing,450,1,246,101
Beijing,Xi'an,2025-11-18,TAO,Qingdao Jiaodong International Airport,XIY,Xianyang International Airport,2025-11-18 12:35:00,2025-11-18 14:50:00,135,CA4863,Air China,Economy,Sufficient,737,Medium Aircraft,Boeing,600,2,253,101
Beijing,Xi'an,2025-11-18,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-18 12:55:00,2025-11-18 15:00:00,125,MU2110,China Eastern Airlines,Economy,Sufficient,320NEO,Medium Aircraft,Airbus,445,1,244,101
Beijing,Xi'an,2025-11-18,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2025-11-18 17:00:00,2025-11-18 19:10:00,130,KN6386,China United Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,564,1,248,101
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-18 17:00:00,2025-11-18 19:20:00,140,SC5351,Shandong Airlines,Economy,Sufficient,319,Medium Aircraft,Airbus,430,1,242,101
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-18 19:15:00,2025-11-18 21:25:00,130,HU7537,Hainan Airlines | Hainan Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,400,1,239,101
Beijing,Xi'an,2025-11-18,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2025-11-18 20:15:00,2025-11-18 22:25:00,130,CA1205,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,900,1,249,101
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,3U2063,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,5130,2,292,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,3U2063,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1280,1,292,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,CZ8805,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,5130,2,293,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,CZ8805,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1160,1,293,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,MF2591,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3350,2,294,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 08:55:00,125,MF2591,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1170,1,294,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 09:10:00,140,HU7137,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,737,Medium Aircraft,Boeing,4580,2,254,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 06:50:00,2026-04-30 09:10:00,140,HU7137,Hainan Airlines | Hainan Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1160,1,254,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 07:15:00,2026-04-30 09:45:00,150,CA1231,Air China,Business Class,Sufficient,321,Medium Aircraft,Airbus,5310,2,255,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 07:15:00,2026-04-30 09:45:00,150,CA1231,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,1270,1,255,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 07:15:00,2026-04-30 09:45:00,150,SC5337,Shandong Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1530,1,256,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 07:15:00,2026-04-30 09:45:00,150,TV6201,Tibet Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1530,1,257,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 07:15:00,2026-04-30 09:45:00,150,ZH1231,Shenzhen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1530,1,258,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:10:00,130,KN6002,China United Airlines,Business Class,Sufficient,Unknown Aircraft Type,Unknown,Unknown,5420,2,295,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:10:00,130,KN6002,China United Airlines,Economy,Sufficient,Unknown Aircraft Type,Unknown,Unknown,1670,1,295,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:10:00,130,MF3000,Xiamen Airlines,Economy,Sufficient,Unknown Aircraft Type,Unknown,Unknown,1290,1,296,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:10:00,130,MU2102,China Eastern Airlines,Business Class,Sufficient,Unknown Aircraft Type,Unknown,Unknown,1480,2,297,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:10:00,130,MU2102,China Eastern Airlines,Economy,Sufficient,Unknown Aircraft Type,Unknown,Unknown,1280,1,297,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:15:00,135,CA1225,Air China,Business Class,Sufficient,C919,Medium Aircraft,COMAC,5310,2,259,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:15:00,135,CA1225,Air China,Economy,Sufficient,C919,Medium Aircraft,COMAC,1300,1,259,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:15:00,135,G58141,China Express Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,1530,1,260,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:15:00,135,SC5347,Shandong Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,1530,1,261,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 08:00:00,2026-04-30 10:15:00,135,ZH1225,Shenzhen Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,1530,1,262,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:05:00,125,KN6004,China United Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,5420,2,298,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:05:00,125,KN6004,China United Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1670,1,298,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:05:00,125,MF3002,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1290,1,299,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:05:00,125,MU2104,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,1949,2,300,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:05:00,125,MU2104,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1280,1,300,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:15:00,135,CA1289,Air China,Business Class,Sufficient,C919,Medium Aircraft,COMAC,5900,2,263,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:15:00,135,CA1289,Air China,Economy,Sufficient,C919,Medium Aircraft,COMAC,1530,1,263,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:15:00,135,SC5339,Shandong Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,1680,1,264,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:00:00,2026-04-30 11:15:00,135,ZH1289,Shenzhen Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,1680,1,265,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:55:00,2026-04-30 12:15:00,140,CA1209,Air China,Business Class,Sufficient,C919,Medium Aircraft,COMAC,5900,2,266,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:55:00,2026-04-30 12:15:00,140,CA1209,Air China,Economy,Sufficient,C919,Medium Aircraft,COMAC,1920,1,266,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:55:00,2026-04-30 12:15:00,140,SC5341,Shandong Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,2010,1,267,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:55:00,2026-04-30 12:15:00,140,TV6209,Tibet Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,2010,1,268,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 09:55:00,2026-04-30 12:15:00,140,ZH1209,Shenzhen Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,2010,1,269,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 10:00:00,2026-04-30 12:00:00,120,KN6006,China United Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,5420,2,301,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 10:00:00,2026-04-30 12:00:00,120,KN6006,China United Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1670,1,301,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 10:00:00,2026-04-30 12:00:00,120,MF3004,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1460,1,302,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 10:00:00,2026-04-30 12:00:00,120,MU2106,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,2230,2,303,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 10:00:00,2026-04-30 12:00:00,120,MU2106,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1450,1,303,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:05:00,2026-04-30 13:25:00,140,HU7237,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,737MAX,Medium Aircraft,Boeing,3930,2,270,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:05:00,2026-04-30 13:25:00,140,HU7237,Hainan Airlines | Hainan Airlines,Economy,Sufficient,737MAX,Medium Aircraft,Boeing,1750,1,270,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:45:00,2026-04-30 14:15:00,150,CA1223,Air China,Business Class,Sufficient,737,Medium Aircraft,Boeing,5900,2,271,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:45:00,2026-04-30 14:15:00,150,CA1223,Air China,Economy,Sufficient,737,Medium Aircraft,Boeing,1920,1,271,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:45:00,2026-04-30 14:15:00,150,SC5343,Shandong Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,2010,1,272,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 11:45:00,2026-04-30 14:15:00,150,ZH1223,Shenzhen Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,2010,1,273,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,3U2071,Sichuan Airlines,Business Class,Sufficient,737,Medium Aircraft,Boeing,5130,2,304,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,3U2071,Sichuan Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1390,1,304,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,CZ8823,China Southern Airlines,Business Class,Sufficient,737,Medium Aircraft,Boeing,2350,2,305,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,CZ8823,China Southern Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1390,1,305,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,MF2602,Xiamen Airlines,Business Class,Sufficient,737,Medium Aircraft,Boeing,3350,2,306,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 12:55:00,2026-04-30 15:10:00,135,MF2602,Xiamen Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1400,1,306,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 13:00:00,2026-04-30 15:15:00,135,KN6010,China United Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,5420,2,307,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 13:00:00,2026-04-30 15:15:00,135,KN6010,China United Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1670,1,307,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 13:00:00,2026-04-30 15:15:00,135,MF3007,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1460,1,308,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 13:00:00,2026-04-30 15:15:00,135,MU2110,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3100,2,309,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 13:00:00,2026-04-30 15:15:00,135,MU2110,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1450,1,309,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 13:55:00,2026-04-30 16:25:00,150,CA1201,Air China,Business Class,Sufficient,321,Medium Aircraft,Airbus,5310,2,274,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 13:55:00,2026-04-30 16:25:00,150,CA1201,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,2300,1,274,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 13:55:00,2026-04-30 16:25:00,150,G58190,China Express Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,2300,1,275,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 13:55:00,2026-04-30 16:25:00,150,SC5345,Shandong Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,2300,1,276,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 13:55:00,2026-04-30 16:25:00,150,ZH1201,Shenzhen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,2300,1,277,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 14:00:00,2026-04-30 16:15:00,135,KN6012,China United Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,5420,2,310,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 14:00:00,2026-04-30 16:15:00,135,KN6012,China United Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1900,1,310,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 14:00:00,2026-04-30 16:15:00,135,MF3009,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1670,1,311,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 14:00:00,2026-04-30 16:15:00,135,MU2112,China Eastern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,2440,2,312,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 14:00:00,2026-04-30 16:15:00,135,MU2112,China Eastern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1660,1,312,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 17:55:00,120,CZ1488,China Southern Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1620,1,313,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 17:55:00,120,MF7092,Xiamen Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1570,1,314,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 17:55:00,120,NS8031,Hebei Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1560,1,315,
Beijing,Xi'an,2026-04-30,PKX,Beijing Daxing International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 17:55:00,120,RY2093,Jiangxi Airlines,Economy,Sufficient,737,Medium Aircraft,Boeing,1570,1,316,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 18:15:00,140,CA1229,Air China,Business Class,Sufficient,C919,Medium Aircraft,COMAC,6790,2,278,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 18:15:00,140,CA1229,Air China,Economy,Sufficient,C919,Medium Aircraft,COMAC,2950,1,278,
Beijing,Xi'an,2026-04-30,PEK,Beijing Capital International Airport,XIY,Xianyang International Airport,2026-04-30 15:55:00,2026-04-30 18:15:00,140,SC5349,Shandong Airlines,Economy,Sufficient,C919,Medium Aircraft,COMAC,2950,1,279,
